21,Apr,2013,04:10:01,,
21,Apr,2013,04:11:01,,
21,Apr,2013,04:12:01,,
21,Apr,2013,04:13:02,,
21,Apr,2013,04:14:02,,
21,Apr,2013,04:15:01,,
21,Apr,2013,04:16:01,,
21,Apr,2013,04:16:14,,
21,Apr,2013,04:16:52,29.0999,
21,Apr,2013,04:16:59,29.1015,
21,Apr,2013,04:17:02,29.0675,
21,Apr,2013,04:17:05,29.0326,
21,Apr,2013,04:18:01,28.9977,
21,Apr,2013,04:18:13,29.0318,
21,Apr,2013,04:18:25,29.1023,
21,Apr,2013,04:19:02,28.8963,
21,Apr,2013,04:20:02,28.8979,
21,Apr,2013,04:21:01,29.0358,
21,Apr,2013,04:22:01,29.2353,
21,Apr,2013,04:23:01,28.9669,
21,Apr,2013,04:24:01,29.2969,
21,Apr,2013,04:25:02,29.6362,
21,Apr,2013,04:26:01,30.2310,
21,Apr,2013,04:27:02,29.8671,
21,Apr,2013,04:27:20,29.3344,
21,Apr,2013,04:28:01,29.2741,
21,Apr,2013,04:29:01,28.6031,
21,Apr,2013,04:30:01,29.0979,
21,Apr,2013,04:31:01,29.0168,
21,Apr,2013,04:32:01,28.7363,
21,Apr,2013,04:33:02,28.2746,
21,Apr,2013,04:34:02,27.7269,
21,Apr,2013,04:35:01,27.6810,
21,Apr,2013,04:36:01,27.4690,
21,Apr,2013,04:37:02,27.4353,
21,Apr,2013,04:38:02,27.1926,
21,Apr,2013,04:39:02,27.3237,
21,Apr,2013,04:40:01,28.0098,
21,Apr,2013,04:41:02,28.1295,
21,Apr,2013,04:42:01,28.0747,
21,Apr,2013,04:44:03,27.8730,
21,Apr,2013,04:44:03,27.9081,
21,Apr,2013,04:44:37,,
21,Apr,2013,04:44:37,27.8668,
21,Apr,2013,04:45:02,27.6306,
21,Apr,2013,04:45:37,27.5977,
21,Apr,2013,04:46:02,27.1229,
21,Apr,2013,04:46:38,27.4024,
21,Apr,2013,04:47:02,27.1626,
21,Apr,2013,04:47:36,27.3979,
21,Apr,2013,04:48:03,27.3888,
21,Apr,2013,04:48:39,27.6994,
21,Apr,2013,04:49:02,27.6581,
21,Apr,2013,04:49:36,27.4944,
21,Apr,2013,04:50:02,27.5961,
21,Apr,2013,04:50:36,27.7407,
21,Apr,2013,04:50:41,27.6022,
21,Apr,2013,04:51:02,27.5296,
21,Apr,2013,04:51:38,27.8989,
21,Apr,2013,04:52:02,27.8386,
21,Apr,2013,04:52:36,27.7323,
21,Apr,2013,04:53:02,27.6657,
21,Apr,2013,04:53:37,27.5488,
21,Apr,2013,04:54:01,27.8117,
21,Apr,2013,04:54:44,27.9140,
21,Apr,2013,04:54:45,27.9484,
21,Apr,2013,04:55:03,28.0507,
21,Apr,2013,04:55:10,28.0186,
21,Apr,2013,04:55:41,28.0874,
21,Apr,2013,04:56:02,28.3301,
21,Apr,2013,04:56:41,28.4400,
21,Apr,2013,04:57:02,28.5117,
21,Apr,2013,04:57:45,28.7055,
21,Apr,2013,04:58:02,29.0726,
21,Apr,2013,04:58:39,28.3823,
21,Apr,2013,04:59:02,28.4548,
21,Apr,2013,04:59:41,28.2121,
21,Apr,2013,05:00:01,28.0692,
